Date,Sales,Region,Product_Category,Customer_Segment,Sales_Rep,Channel
2023-05-20,1322.1057089485419,East,Clothing,Budget,Rep_14,Online
2023-05-20,1510.9779530840478,North,Clothing,Standard,Rep_15,Retail
2023-05-20,1762.8076119313891,South,Electronics,Premium,Rep_03,Online
2023-05-20,1510.9779530840478,South,Electronics,Standard,Rep_12,Retail
2023-05-20,1057.6845671588335,West,Clothing,Standard,Rep_19,Partner
2023-05-20,1057.6845671588335,West,Home & Garden,Premium,Rep_16,Retail
2023-05-21,1060.7452615318675,South,Sports,Budget,Rep_10,Retail
2023-05-21,909.2102241701722,South,Sports,Budget,Rep_05,Online
2023-05-21,1157.1766489438555,North,Clothing,Standard,Rep_12,Online
2023-05-21,1157.1766489438555,East,Books,Budget,Rep_08,Retail
2023-05-21,979.1494721832623,North,Home & Garden,Standard,Rep_15,Online
2023-05-21,909.2102241701722,South,Electronics,Budget,Rep_16,Online
2023-05-21,1272.894313838241,East,Electronics,Budget,Rep_14,Online
2023-05-21,1591.1178922978013,North,Home & Garden,Standard,Rep_13,Retail
2023-05-21,979.1494721832623,North,Home & Garden,Standard,Rep_14,Partner
2023-05-21,2545.788627676482,East,Home & Garden,Premium,Rep_19,Online
2023-05-22,1192.7070477428258,North,Home & Garden,Standard,Rep_01,Online
2023-05-22,1301.1349611739918,East,Sports,Standard,Rep_14,Partner
2023-05-22,1590.276063657101,South,Clothing,Standard,Rep_06,Online
2023-05-22,2385.4140954856516,North,Electronics,Budget,Rep_01,Retail
2023-05-22,1301.1349611739918,West,Electronics,Premium,Rep_09,Online
2023-05-22,1789.0605716142388,East,Sports,Premium,Rep_05,Online
2023-05-22,1022.3203266367079,North,Sports,Premium,Rep_08,Partner
2023-05-22,2862.496914582782,West,Books,Standard,Rep_07,Online
2023-05-22,2044.6406532734159,South,Clothing,Standard,Rep_10,Retail
2023-05-22,1431.248457291391,North,Home & Garden,Budget,Rep_17,Online
2023-05-22,2385.4140954856516,South,Sports,Premium,Rep_12,Online
2023-05-22,1100.9603517626085,South,Electronics,Standard,Rep_13,Online
2023-05-22,1301.1349611739918,North,Clothing,Standard,Rep_16,Retail
2023-05-23,1100.4422648620289,East,Home & Garden,Budget,Rep_03,Retail
2023-05-23,761.8446449044816,East,Electronics,Premium,Rep_14,Partner
2023-05-23,1237.9975479697825,East,Home & Garden,Budget,Rep_06,Retail
2023-05-23,825.3316986465217,South,Clothing,Budget,Rep_14,Retail
2023-05-23,1980.796076751652,South,Clothing,Standard,Rep_15,Online
2023-05-23,1237.9975479697825,East,Sports,Premium,Rep_09,Retail
2023-05-23,825.3316986465217,East,Electronics,Premium,Rep_04,Partner
2023-05-23,761.8446449044816,West,Clothing,Premium,Rep_02,Online
2023-05-24,1395.0022281670854,North,Clothing,Standard,Rep_09,Online
2023-05-24,896.7871466788405,North,Clothing,Premium,Rep_17,Retail
2023-05-24,1141.3654594094335,West,Sports,Standard,Rep_15,Online
2023-05-24,1793.574293357681,East,Home & Garden,Standard,Rep_13,Retail
2023-05-24,1395.0022281670854,North,Clothing,Standard,Rep_15,Online
2023-05-24,896.7871466788405,West,Electronics,Standard,Rep_15,Online
2023-05-25,971.5537337852172,North,Clothing,Standard,Rep_01,Retail
2023-05-25,1804.314077029689,North,Books,Budget,Rep_15,Retail
2023-05-25,2526.039707841565,West,Home & Garden,Budget,Rep_18,Online
2023-05-25,2105.033089867971,East,Clothing,Standard,Rep_08,Retail
2023-05-25,902.1570385148445,North,Electronics,Standard,Rep_14,Retail
2023-05-25,1804.314077029689,West,Clothing,Budget,Rep_13,Online
2023-05-25,1578.774817400978,North,Clothing,Standard,Rep_05,Partner
2023-05-25,2526.039707841565,East,Electronics,Premium,Rep_19,Partner
2023-05-25,2105.033089867971,South,Clothing,Standard,Rep_16,Partner
2023-05-25,2105.033089867971,South,Clothing,Premium,Rep_20,Partner
2023-05-25,902.1570385148445,North,Electronics,Standard,Rep_18,Retail
2023-05-25,902.1570385148445,North,Clothing,Premium,Rep_07,Online
2023-05-26,1910.6952530447622,East,Clothing,Premium,Rep_20,Partner
2023-05-26,2674.9733542626673,South,Home & Garden,Standard,Rep_05,Retail
2023-05-26,2674.9733542626673,South,Home & Garden,Standard,Rep_10,Online
2023-05-26,955.3476265223811,West,Home & Garden,Standard,Rep_03,Online
2023-05-26,1028.8359054856412,West,Clothing,Premium,Rep_12,Retail
2023-05-26,1337.4866771313336,North,Home & Garden,Budget,Rep_02,Retail
2023-05-26,1486.096307923704,East,Sports,Premium,Rep_12,Retail
2023-05-26,1486.096307923704,West,Sports,Standard,Rep_02,Online
2023-05-26,2674.9733542626673,West,Sports,Standard,Rep_17,Online
2023-05-26,1114.572230942778,East,Clothing,Premium,Rep_10,Online
2023-05-26,1671.858346414167,South,Books,Standard,Rep_11,Online
2023-05-26,1486.096307923704,North,Electronics,Standard,Rep_15,Online
2023-05-26,1910.6952530447622,North,Home & Garden,Budget,Rep_05,Online
2023-05-26,1910.6952530447622,East,Electronics,Standard,Rep_14,Retail
2023-05-27,736.2806921828784,North,Clothing,Standard,Rep_16,Retail
2023-05-27,1145.3255211733663,West,Electronics,Premium,Rep_11,Retail
2023-05-27,2061.5859381120595,North,Electronics,Standard,Rep_15,Online
2023-05-27,937.0845173236634,South,Electronics,Standard,Rep_06,Online
2023-05-27,736.2806921828784,North,Electronics,Budget,Rep_10,Retail
2023-05-27,1288.491211320037,South,Home & Garden,Standard,Rep_08,Online
2023-05-27,736.2806921828784,East,Electronics,Standard,Rep_05,Partner
2023-05-27,1030.7929690560297,East,Clothing,Standard,Rep_02,Retail
2023-05-27,1717.9882817600494,North,Clothing,Budget,Rep_08,Online
2023-05-27,937.0845173236634,West,Home & Garden,Budget,Rep_14,Retail
2023-05-28,1690.561935018993,North,Electronics,Standard,Rep_14,Online
2023-05-28,2028.6743220227916,North,Electronics,Budget,Rep_07,Retail
2023-05-28,1449.0530871591368,North,Home & Garden,Standard,Rep_08,Retail
2023-05-28,1014.3371610113958,South,Home & Garden,Standard,Rep_06,Retail
2023-05-28,1127.041290012662,South,Clothing,Standard,Rep_18,Partner
2023-05-28,922.1246918285416,South,Electronics,Budget,Rep_17,Online
2023-05-28,1690.561935018993,East,Electronics,Premium,Rep_04,Retail
2023-05-28,1449.0530871591368,South,Books,Standard,Rep_10,Partner
2023-05-28,1014.3371610113958,South,Electronics,Budget,Rep_14,Online
2023-05-28,922.1246918285416,South,Home & Garden,Premium,Rep_07,Online
2023-05-28,724.5265435795684,West,Home & Garden,Premium,Rep_14,Retail
2023-05-28,845.2809675094965,East,Home & Garden,Standard,Rep_03,Retail
2023-05-29,1429.6843986345189,West,Home & Garden,Premium,Rep_15,Online
2023-05-29,2573.431917542134,West,Books,Budget,Rep_15,Retail
2023-05-29,919.0828276936193,North,Electronics,Standard,Rep_04,Online
2023-05-29,1608.3949484638338,South,Electronics,Budget,Rep_12,Online
2023-05-29,989.7815067469746,South,Electronics,Budget,Rep_12,Online
2023-05-29,1608.3949484638338,East,Home & Garden,Standard,Rep_08,Online
2023-05-30,892.1012502538517,South,Electronics,Premium,Rep_06,Online
2023-05-30,1040.784791962827,West,Electronics,Budget,Rep_12,Online
2023-05-30,1784.2025005077035,North,Sports,Budget,Rep_16,Retail
2023-05-30,2497.883500710785,North,Home & Garden,Budget,Rep_11,Online
2023-05-30,1561.1771879442406,East,Electronics,Premium,Rep_18,Retail
2023-05-30,1040.784791962827,North,Home & Garden,Standard,Rep_12,Online
2023-05-30,960.7244233503019,West,Books,Standard,Rep_19,Retail
2023-05-30,892.1012502538517,East,Electronics,Budget,Rep_02,Retail
2023-05-30,1387.713055950436,West,Electronics,Standard,Rep_18,Online
2023-05-30,1248.9417503553925,North,Clothing,Standard,Rep_17,Retail
2023-05-31,1237.8888324114203,South,Clothing,Standard,Rep_15,Online
2023-05-31,1547.3610405142754,North,Home & Garden,Standard,Rep_13,Retail
2023-05-31,952.2221787780156,East,Home & Garden,Standard,Rep_12,Retail
2023-05-31,1768.4126177306005,West,Sports,Standard,Rep_01,Retail
2023-05-31,1547.3610405142754,South,Electronics,Standard,Rep_13,Partner
2023-05-31,1547.3610405142754,West,Books,Standard,Rep_17,Online
2023-05-31,2063.1480540190337,East,Clothing,Standard,Rep_09,Online
2023-05-31,1125.353484010382,East,Books,Standard,Rep_19,Online
2023-05-31,1237.8888324114203,North,Sports,Premium,Rep_10,Online
2023-05-31,1768.4126177306005,North,Clothing,Premium,Rep_02,Retail
2023-05-31,1237.8888324114203,South,Electronics,Premium,Rep_20,Retail
2023-06-01,1783.0797310614296,West,Clothing,Standard,Rep_16,Retail
2023-06-01,1248.1558117430009,East,Electronics,Premium,Rep_08,Online
2023-06-01,2080.259686238335,North,Clothing,Premium,Rep_04,Partner
2023-06-01,1040.1298431191674,West,Clothing,Premium,Rep_14,Partner
2023-06-01,2496.3116234860017,South,Books,Standard,Rep_14,Online
2023-06-01,1134.687101584546,West,Sports,Standard,Rep_16,Retail
2023-06-01,1134.687101584546,West,Electronics,Budget,Rep_09,Partner
2023-06-01,2496.3116234860017,East,Clothing,Standard,Rep_07,Retail
2023-06-01,1134.687101584546,North,Books,Standard,Rep_06,Online
2023-06-01,2080.259686238335,East,Clothing,Standard,Rep_13,Partner
2023-06-02,1211.1251904593305,South,Electronics,Premium,Rep_10,Retail
2023-06-02,1211.1251904593305,West,Electronics,Premium,Rep_04,Retail
2023-06-02,1090.0126714133974,East,Clothing,Standard,Rep_06,Online
2023-06-02,908.3438928444979,North,Sports,Premium,Rep_13,Online
2023-06-02,1816.6877856889957,South,Clothing,Standard,Rep_01,Retail
2023-06-02,908.3438928444979,East,Books,Budget,Rep_12,Online
2023-06-02,2180.0253428267947,West,Books,Budget,Rep_11,Online
2023-06-03,1018.8647291049464,West,Electronics,Standard,Rep_14,Online
2023-06-03,2445.2753498518714,East,Clothing,Budget,Rep_18,Partner
2023-06-03,873.3126249470969,North,Books,Standard,Rep_06,Online
2023-06-03,940.4905191737967,North,Sports,Budget,Rep_10,Online
2023-06-03,873.3126249470969,West,Home & Garden,Standard,Rep_10,Online
2023-06-03,940.4905191737967,East,Clothing,Budget,Rep_18,Partner
2023-06-03,1018.8647291049464,North,Clothing,Standard,Rep_11,Online
2023-06-03,1358.4863054732618,North,Clothing,Premium,Rep_11,Retail
2023-06-03,1528.2970936574195,North,Electronics,Budget,Rep_08,Online
2023-06-03,1746.6252498941938,South,Clothing,Premium,Rep_17,Retail
2023-06-03,940.4905191737967,East,Home & Garden,Premium,Rep_13,Partner
2023-06-03,1528.2970936574195,North,Books,Budget,Rep_06,Online
2023-06-03,1528.2970936574195,North,Clothing,Standard,Rep_15,Online
2023-06-03,1018.8647291049464,South,Books,Premium,Rep_18,Retail
2023-06-04,1753.5721487412557,South,Electronics,Standard,Rep_01,Online
2023-06-04,1753.5721487412557,East,Home & Garden,Standard,Rep_03,Partner
2023-06-04,1022.9170867657325,East,Home & Garden,Standard,Rep_04,Retail
2023-06-04,1022.9170867657325,West,Clothing,Standard,Rep_11,Partner
2023-06-04,944.2311570145223,North,Electronics,Budget,Rep_16,Online
2023-06-04,1022.9170867657325,South,Electronics,Premium,Rep_12,Online
2023-06-04,1227.500504118879,East,Home & Garden,Standard,Rep_18,Online
2023-06-04,1363.8894490209766,North,Clothing,Premium,Rep_15,Online
2023-06-04,1753.5721487412557,East,Clothing,Budget,Rep_08,Online
2023-06-04,1115.9095491989808,East,Clothing,Standard,Rep_16,Retail
2023-06-05,1191.2056097480445,West,Clothing,Premium,Rep_08,Retail
2023-06-05,974.6227716120363,North,Sports,Budget,Rep_16,Retail
2023-06-05,1340.10631096655,North,Clothing,Budget,Rep_16,Retail
2023-06-05,765.7750348380285,West,Home & Garden,Standard,Rep_10,Retail
2023-06-05,1786.8084146220665,South,Clothing,Standard,Rep_16,Partner
2023-06-05,824.6808067486461,East,Electronics,Standard,Rep_12,Online
2023-06-05,1340.10631096655,East,Electronics,Standard,Rep_05,Online
2023-06-06,2424.602563340432,East,Electronics,Standard,Rep_05,Online
2023-06-06,2909.5230760085187,South,Home & Garden,Premium,Rep_17,Partner
2023-06-06,1818.451922505324,North,Sports,Standard,Rep_18,Online
2023-06-06,1454.7615380042594,West,Sports,Premium,Rep_14,Partner
2023-06-06,2909.5230760085187,South,Home & Garden,Standard,Rep_05,Retail
2023-06-06,1616.4017088936214,East,Home & Garden,Standard,Rep_09,Retail
2023-06-06,1039.1153842887566,North,Home & Garden,Budget,Rep_16,Online
2023-06-06,1039.1153842887566,North,Sports,Standard,Rep_09,Retail
2023-06-06,1454.7615380042594,West,Home & Garden,Standard,Rep_19,Retail
2023-06-06,1616.4017088936214,North,Electronics,Standard,Rep_15,Retail
2023-06-06,1616.4017088936214,East,Home & Garden,Budget,Rep_08,Partner
2023-06-06,1212.301281670216,West,Electronics,Premium,Rep_11,Retail
2023-06-06,2424.602563340432,North,Electronics,Premium,Rep_09,Retail
2023-06-06,2909.5230760085187,East,Electronics,Budget,Rep_16,Online
2023-06-07,2069.3145645962854,South,Books,Budget,Rep_07,Online
2023-06-07,1241.5887387577714,South,Clothing,Premium,Rep_10,Online
2023-06-07,1773.6981982253876,East,Clothing,Premium,Rep_17,Retail
2023-06-07,1379.5430430641904,East,Electronics,Standard,Rep_20,Retail
2023-06-07,886.8490991126938,South,Sports,Standard,Rep_02,Online
2023-06-07,1241.5887387577714,West,Electronics,Premium,Rep_02,Retail
2023-06-07,2483.1774775155427,West,Electronics,Budget,Rep_16,Online
2023-06-07,2069.3145645962854,North,Books,Standard,Rep_11,Partner
2023-06-07,1241.5887387577714,East,Electronics,Premium,Rep_16,Online
2023-06-07,1241.5887387577714,North,Electronics,Standard,Rep_20,Online
2023-06-07,955.0682605829011,East,Electronics,Premium,Rep_04,Partner
2023-06-07,1241.5887387577714,North,Electronics,Budget,Rep_10,Online
2023-06-07,1379.5430430641904,South,Books,Premium,Rep_04,Retail
2023-06-07,1551.9859234472142,South,Electronics,Standard,Rep_13,Partner
2023-06-08,987.398934297166,East,Electronics,Premium,Rep_06,Retail
2023-06-08,1097.109926996851,West,Sports,Standard,Rep_13,Retail
2023-06-08,1410.5699061388084,North,Home & Garden,Budget,Rep_03,Online
2023-06-08,1974.797868594332,North,Clothing,Standard,Rep_04,Retail
2023-06-08,822.8324452476382,East,Electronics,Budget,Rep_05,Retail
2023-06-08,987.398934297166,South,Books,Premium,Rep_05,Online
2023-06-08,987.398934297166,East,Books,Standard,Rep_06,Online
2023-06-08,1645.6648904952765,North,Home & Garden,Premium,Rep_11,Retail
2023-06-08,1645.6648904952765,East,Home & Garden,Premium,Rep_10,Retail
2023-06-08,1645.6648904952765,South,Clothing,Standard,Rep_12,Partner
2023-06-08,987.398934297166,North,Clothing,Budget,Rep_02,Partner
2023-06-09,2100.202946879385,North,Books,Standard,Rep_03,Online
2023-06-09,2520.243536255262,South,Home & Garden,Budget,Rep_07,Online
2023-06-09,1800.1739544680443,North,Electronics,Budget,Rep_18,Online
2023-06-09,1400.13529791959,North,Electronics,Standard,Rep_08,Online
2023-06-09,2520.243536255262,West,Home & Garden,Standard,Rep_02,Online
2023-06-09,2520.243536255262,North,Clothing,Standard,Rep_15,Retail
2023-06-09,2520.243536255262,East,Clothing,Standard,Rep_12,Online
2023-06-09,900.0869772340221,West,Clothing,Budget,Rep_18,Partner
2023-06-09,1145.5652437523918,North,Electronics,Standard,Rep_10,Retail
2023-06-09,2520.243536255262,North,Electronics,Budget,Rep_16,Retail
2023-06-09,969.3244370212547,North,Electronics,Standard,Rep_04,Online
2023-06-09,1050.1014734396924,East,Clothing,Premium,Rep_18,Online
2023-06-09,1145.5652437523918,South,Clothing,Standard,Rep_11,Online
2023-06-10,1263.6821943318091,East,Electronics,Premium,Rep_09,Retail
2023-06-10,1684.909592442412,North,Electronics,Premium,Rep_08,Retail
2023-06-10,842.454796221206,South,Clothing,Budget,Rep_02,Partner
2023-06-10,1010.9457554654473,North,Books,Standard,Rep_15,Online
2023-06-10,777.6505811272672,East,Clothing,Standard,Rep_14,Online
2023-06-10,2021.8915109308946,North,Clothing,Premium,Rep_05,Retail
2023-06-10,1684.909592442412,East,Electronics,Premium,Rep_03,Partner
2023-06-10,722.104111046748,South,Electronics,Standard,Rep_17,Retail
2023-06-10,1684.909592442412,North,Clothing,Standard,Rep_03,Retail
2023-06-10,919.0415958776794,South,Clothing,Standard,Rep_12,Online
2023-06-10,722.104111046748,East,Books,Standard,Rep_07,Retail
2023-06-10,1684.909592442412,North,Clothing,Budget,Rep_03,Online
2023-06-10,1010.9457554654473,North,Electronics,Standard,Rep_01,Retail
2023-06-11,1815.2662840305627,South,Home & Garden,Standard,Rep_04,Retail
2023-06-11,1155.1694534739945,South,Clothing,Standard,Rep_04,Online
2023-06-11,1588.3579985267424,North,Books,Standard,Rep_14,Online
2023-06-11,2541.372797642788,West,Books,Standard,Rep_13,Online
2023-06-11,1411.8737764682155,North,Books,Standard,Rep_19,Retail
2023-06-11,1058.9053323511616,North,Electronics,Standard,Rep_11,Partner
2023-06-11,1270.686398821394,West,Books,Budget,Rep_14,Online
2023-06-12,2643.7131845923327,North,Electronics,Standard,Rep_05,Online
2023-06-12,1888.3665604230948,North,Electronics,Standard,Rep_14,Online
2023-06-12,944.1832802115474,East,Home & Garden,Premium,Rep_08,Online
2023-06-12,1321.8565922961664,North,Clothing,Standard,Rep_12,Online
2023-06-12,1468.7295469957403,East,Home & Garden,Standard,Rep_05,Retail
2023-06-12,1888.3665604230948,East,Electronics,Premium,Rep_12,Retail
2023-06-12,1468.7295469957403,North,Home & Garden,Budget,Rep_13,Partner
2023-06-12,1468.7295469957403,East,Clothing,Budget,Rep_03,Online
2023-06-12,1888.3665604230948,North,Books,Premium,Rep_09,Online
2023-06-12,1016.8127633047433,West,Books,Budget,Rep_11,Retail
2023-06-12,1321.8565922961664,East,Electronics,Standard,Rep_17,Online
2023-06-12,1016.8127633047433,North,Home & Garden,Standard,Rep_18,Retail
2023-06-12,1201.687811178333,North,Clothing,Premium,Rep_05,Online
2023-06-13,1275.4721639514723,West,Clothing,Budget,Rep_04,Retail
2023-06-13,850.3147759676482,South,Electronics,Standard,Rep_13,Retail
2023-06-13,784.90594704706,South,Home & Garden,Budget,Rep_05,Online
2023-06-13,1275.4721639514723,North,Sports,Budget,Rep_18,Retail
2023-06-13,1275.4721639514723,South,Clothing,Standard,Rep_13,Partner
2023-06-13,784.90594704706,North,Sports,Standard,Rep_10,Partner
2023-06-13,927.6161192374344,East,Clothing,Standard,Rep_04,Retail
2023-06-13,728.8412365436985,West,Clothing,Budget,Rep_20,Partner
2023-06-13,728.8412365436985,South,Sports,Standard,Rep_15,Partner
2023-06-13,2040.7554623223557,East,Books,Premium,Rep_13,Partner
2023-06-13,927.6161192374344,South,Electronics,Budget,Rep_15,Partner
2023-06-13,1275.4721639514723,West,Home & Garden,Budget,Rep_17,Online
2023-06-13,927.6161192374344,East,Clothing,Standard,Rep_12,Retail
2023-06-13,1020.3777311611778,West,Clothing,Standard,Rep_06,Online
2023-06-14,2566.7400770334234,East,Home & Garden,Budget,Rep_07,Online
2023-06-14,1425.9667094630129,North,Books,Premium,Rep_18,Retail
2023-06-14,1283.3700385167117,North,Home & Garden,Premium,Rep_11,Retail
2023-06-14,2138.950064194519,East,Sports,Standard,Rep_05,Online
2023-06-14,1833.385769309588,East,Sports,Budget,Rep_16,Online
2023-06-14,1069.4750320972596,West,Home & Garden,Standard,Rep_16,Partner
2023-06-14,987.207721935932,North,Sports,Standard,Rep_09,Online
2023-06-14,1833.385769309588,South,Books,Standard,Rep_03,Retail
2023-06-14,1283.3700385167117,East,Home & Garden,Standard,Rep_17,Online
2023-06-14,1069.4750320972596,East,Clothing,Budget,Rep_12,Online
2023-06-14,2138.950064194519,South,Clothing,Premium,Rep_01,Retail
2023-06-14,916.692884654794,North,Home & Garden,Standard,Rep_01,Retail
2023-06-14,1604.2125481458895,West,Electronics,Premium,Rep_15,Retail
2023-06-15,1087.3967857041607,West,Home & Garden,Premium,Rep_20,Online
